,日期,指数代码,指数名称,指数英文名称,成分券代码,成分券名称,成分券英文名称,交易所,交易所英文名称
179,2025-04-11,000985,中证全指,CSI All Share,000635,英 力 特,"Ningxia Younglight Chemicals Co.,Ltd",深圳证券交易所,Shenzhen Stock Exchange
180,2025-04-11,000985,中证全指,CSI All Share,000636,风华高科,Guangdong Fenghua Advanced Technology (Holding) Co Ltd,深圳证券交易所,Shenzhen Stock Exchange
181,2025-04-11,000985,中证全指,CSI All Share,000637,茂化实华,Maoming Petrochemical Shihua Co Ltd,深圳证券交易所,Shenzhen Stock Exchange
182,2025-04-11,000985,中证全指,CSI All Share,000638,万方发展,"Vanfund Urban Investment & Development Co., Ltd.",深圳证券交易所,Shenzhen Stock Exchange
183,2025-04-11,000985,中证全指,CSI All Share,000639,西王食品,Xiwang Foodstuffs Co Ltd,深圳证券交易所,Shenzhen Stock Exchange
184,2025-04-11,000985,中证全指,CSI All Share,000650,仁和药业,"Renhe Pharmacy Co.,Ltd",深圳证券交易所,Shenzhen Stock Exchange
185,2025-04-11,000985,中证全指,CSI All Share,000651,格力电器,"Gree Electric Appliances,Inc. of Zhuhai",深圳证券交易所,Shenzhen Stock Exchange
186,2025-04-11,000985,中证全指,CSI All Share,000652,泰达股份,Tianjin TEDA Co Ltd,深圳证券交易所,Shenzhen Stock Exchange
187,2025-04-11,000985,中证全指,CSI All Share,000655,金岭矿业,Shandong Jinling Mining Co Ltd,深圳证券交易所,Shenzhen Stock Exchange
188,2025-04-11,000985,中证全指,CSI All Share,000657,中钨高新,China Tungsten and Hightech Materials Co Ltd,深圳证券交易所,Shenzhen Stock Exchange
189,2025-04-11,000985,中证全指,CSI All Share,000659,珠海中富,Zhuhai Zhongfu Enterprise Co Ltd,深圳证券交易所,Shenzhen Stock Exchange
190,2025-04-11,000985,中证全指,CSI All Share,000661,长春高新,Chang Chun High and New Technology Industry (Group) Inc.,深圳证券交易所,Shenzhen Stock Exchange
191,2025-04-11,000985,中证全指,CSI All Share,000663,永安林业,Fujian Yongan Forestry (Group) Joint-stock Co Ltd,深圳证券交易所,Shenzhen Stock Exchange
192,2025-04-11,000985,中证全指,CSI All Share,000665,湖北广电,"Hubei Broadcasting and Television Information Network Co., Ltd.",深圳证券交易所,Shenzhen Stock Exchange
193,2025-04-11,000985,中证全指,CSI All Share,000668,荣丰控股,Rongfeng Holding Group Co Ltd,深圳证券交易所,Shenzhen Stock Exchange
194,2025-04-11,000985,中证全指,CSI All Share,000670,盈方微,"Infotmic Co.,Ltd.",深圳证券交易所,Shenzhen Stock Exchange
195,2025-04-11,000985,中证全指,CSI All Share,000672,上峰水泥,"GANSU SHANGFENG CEMENT CO., LTD",深圳证券交易所,Shenzhen Stock Exchange
196,2025-04-11,000985,中证全指,CSI All Share,000676,智度股份,"Genimous Technology CO.,LTD",深圳证券交易所,Shenzhen Stock Exchange
197,2025-04-11,000985,中证全指,CSI All Share,000677,恒天海龙,"Chtc Helon Co., Ltd.",深圳证券交易所,Shenzhen Stock Exchange
198,2025-04-11,000985,中证全指,CSI All Share,000678,襄阳轴承,Xiangyang Automobile Bearing Co Ltd,深圳证券交易所,Shenzhen Stock Exchange
199,2025-04-11,000985,中证全指,CSI All Share,000679,大连友谊,Dalian Friendship (Group) Co Ltd,深圳证券交易所,Shenzhen Stock Exchange
200,2025-04-11,000985,中证全指,CSI All Share,000680,山推股份,Shantui Construction Machinery Co Ltd,深圳证券交易所,Shenzhen Stock Exchange
201,2025-04-11,000985,中证全指,CSI All Share,000681,视觉中国,"VISUAL CHINA GROUP CO.,LTD.",深圳证券交易所,Shenzhen Stock Exchange
202,2025-04-11,000985,中证全指,CSI All Share,000682,东方电子,"Dongfang Electronics Co.,Ltd",深圳证券交易所,Shenzhen Stock Exchange
203,2025-04-11,000985,中证全指,CSI All Share,000683,远兴能源,"Inner Mongolia Yuan Xing Energy Co.,Ltd.",深圳证券交易所,Shenzhen Stock Exchange
204,2025-04-11,000985,中证全指,CSI All Share,000685,中山公用,Zhongshan Public Utilities Group Co Ltd,深圳证券交易所,Shenzhen Stock Exchange
205,2025-04-11,000985,中证全指,CSI All Share,000686,东北证券,Northeast Securities Co Ltd,深圳证券交易所,Shenzhen Stock Exchange
206,2025-04-11,000985,中证全指,CSI All Share,000688,国城矿业,"Guocheng Mining CO.,LTD",深圳证券交易所,Shenzhen Stock Exchange
207,2025-04-11,000985,中证全指,CSI All Share,000690,宝新能源,"Guangdong Baolihua New Energy Stock Co.,Ltd",深圳证券交易所,Shenzhen Stock Exchange
208,2025-04-11,000985,中证全指,CSI All Share,000691,亚太实业,Hainan Yatai Industrial Development Co Ltd,深圳证券交易所,Shenzhen Stock Exchange
209,2025-04-11,000985,中证全指,CSI All Share,000692,惠天热电,Shenyang Huitian Thermal Power Co Ltd,深圳证券交易所,Shenzhen Stock Exchange
210,2025-04-11,000985,中证全指,CSI All Share,000695,滨海能源,Tianjin Binhai Energy & Development Co Ltd,深圳证券交易所,Shenzhen Stock Exchange
211,2025-04-11,000985,中证全指,CSI All Share,000697,炼石航空,"Ligeance Aerospace Technology Co.,Ltd.",深圳证券交易所,Shenzhen Stock Exchange
212,2025-04-11,000985,中证全指,CSI All Share,000698,沈阳化工,Shenyang Chemical Industry Co Ltd,深圳证券交易所,Shenzhen Stock Exchange
213,2025-04-11,000985,中证全指,CSI All Share,000700,模塑科技,Jiangnan Mould & Plastic Technology Co Ltd,深圳证券交易所,Shenzhen Stock Exchange
214,2025-04-11,000985,中证全指,CSI All Share,000701,厦门信达,Xiamen Xinde Co Ltd,深圳证券交易所,Shenzhen Stock Exchange
215,2025-04-11,000985,中证全指,CSI All Share,000702,正虹科技,Hunan Zhenghong Science and Technology Develop Co Ltd,深圳证券交易所,Shenzhen Stock Exchange
216,2025-04-11,000985,中证全指,CSI All Share,000703,恒逸石化,Hengyi Petrochemical Co Ltd,深圳证券交易所,Shenzhen Stock Exchange
217,2025-04-11,000985,中证全指,CSI All Share,000705,浙江震元,"Zhejiang Zhenyuan Share Co., Ltd",深圳证券交易所,Shenzhen Stock Exchange
218,2025-04-11,000985,中证全指,CSI All Share,000707,双环科技,Hubei Shuanghuan Science And Technologystock Co Ltd,深圳证券交易所,Shenzhen Stock Exchange
219,2025-04-11,000985,中证全指,CSI All Share,000708,中信特钢,"CITIC Pacific Special Steel Group Co., Ltd",深圳证券交易所,Shenzhen Stock Exchange
220,2025-04-11,000985,中证全指,CSI All Share,000709,河钢股份,HESTEEL COMPANY LIMITED,深圳证券交易所,Shenzhen Stock Exchange
221,2025-04-11,000985,中证全指,CSI All Share,000710,贝瑞基因,"BerryGenomics Co., Ltd",深圳证券交易所,Shenzhen Stock Exchange
222,2025-04-11,000985,中证全指,CSI All Share,000712,锦龙股份,Guangdong Golden Dragon Development Inc.,深圳证券交易所,Shenzhen Stock Exchange
223,2025-04-11,000985,中证全指,CSI All Share,000713,丰乐种业,Hefei Fengle Seed Co Ltd,深圳证券交易所,Shenzhen Stock Exchange
224,2025-04-11,000985,中证全指,CSI All Share,000715,中兴商业,"Zhongxing Shenyang Commercial Building  Group Co., Ltd",深圳证券交易所,Shenzhen Stock Exchange
225,2025-04-11,000985,中证全指,CSI All Share,000716,黑芝麻,"NANFANG BLACK SESAME GROUP CO., LTD.",深圳证券交易所,Shenzhen Stock Exchange
226,2025-04-11,000985,中证全指,CSI All Share,000717,中南股份,"Guangdong Zhongnan Iron & Steel Co., Ltd.",深圳证券交易所,Shenzhen Stock Exchange
227,2025-04-11,000985,中证全指,CSI All Share,000718,苏宁环球,Suning Universal Co Ltd,深圳证券交易所,Shenzhen Stock Exchange
228,2025-04-11,000985,中证全指,CSI All Share,000719,中原传媒,Central China Land Media Co Ltd,深圳证券交易所,Shenzhen Stock Exchange
229,2025-04-11,000985,中证全指,CSI All Share,000720,新能泰山,Shandong Xinneng Taishan Power Generation Co Ltd,深圳证券交易所,Shenzhen Stock Exchange
230,2025-04-11,000985,中证全指,CSI All Share,000721,西安饮食,Xi'an Catering Co Ltd,深圳证券交易所,Shenzhen Stock Exchange
231,2025-04-11,000985,中证全指,CSI All Share,000722,湖南发展,"Hunan Development Group Co.,Ltd.",深圳证券交易所,Shenzhen Stock Exchange
232,2025-04-11,000985,中证全指,CSI All Share,000723,美锦能源,"Shanxi Meijin Energy Co.,Ltd.",深圳证券交易所,Shenzhen Stock Exchange
233,2025-04-11,000985,中证全指,CSI All Share,000725,京东方A,BOE Technology Group Co Ltd,深圳证券交易所,Shenzhen Stock Exchange
234,2025-04-11,000985,中证全指,CSI All Share,000726,鲁  泰A,Lu Thai Textile Co Ltd,深圳证券交易所,Shenzhen Stock Exchange
235,2025-04-11,000985,中证全指,CSI All Share,000727,冠捷科技,"TPV Technology Co., Ltd.",深圳证券交易所,Shenzhen Stock Exchange
236,2025-04-11,000985,中证全指,CSI All Share,000728,国元证券,Guoyuan Securities Company Limited,深圳证券交易所,Shenzhen Stock Exchange
237,2025-04-11,000985,中证全指,CSI All Share,000729,燕京啤酒,Beijing Yanjing Brewery Co Ltd,深圳证券交易所,Shenzhen Stock Exchange
238,2025-04-11,000985,中证全指,CSI All Share,000731,四川美丰,Sichuan Meifeng Chemical Industry Co Ltd,深圳证券交易所,Shenzhen Stock Exchange
239,2025-04-11,000985,中证全指,CSI All Share,000733,振华科技,China Zhenhua (Group) Science & Technology Co Ltd,深圳证券交易所,Shenzhen Stock Exchange
240,2025-04-11,000985,中证全指,CSI All Share,000735,罗牛山,Haikou Agriculture & Industry & Trade (Luoniushan) Co Ltd,深圳证券交易所,Shenzhen Stock Exchange
241,2025-04-11,000985,中证全指,CSI All Share,000736,中交地产,CCCG Real Estate Corporation Limited,深圳证券交易所,Shenzhen Stock Exchange
242,2025-04-11,000985,中证全指,CSI All Share,000737,北方铜业,"NORTH COPPER (SHANXI) CO., LTD.",深圳证券交易所,Shenzhen Stock Exchange
243,2025-04-11,000985,中证全指,CSI All Share,000738,航发控制,"AECC AERO-ENGINE CONTROL CO.,LTD.",深圳证券交易所,Shenzhen Stock Exchange
244,2025-04-11,000985,中证全指,CSI All Share,000739,普洛药业,"Apeloa Pharmaceutical Co., Ltd.",深圳证券交易所,Shenzhen Stock Exchange
245,2025-04-11,000985,中证全指,CSI All Share,000750,国海证券,"Sealand Securities Co., Ltd.",深圳证券交易所,Shenzhen Stock Exchange
246,2025-04-11,000985,中证全指,CSI All Share,000751,锌业股份,Huludao Zinc Industry Co Ltd,深圳证券交易所,Shenzhen Stock Exchange
247,2025-04-11,000985,中证全指,CSI All Share,000753,漳州发展,"Fujian Zhangzhou Development Co.,Ltd",深圳证券交易所,Shenzhen Stock Exchange
248,2025-04-11,000985,中证全指,CSI All Share,000755,山西高速,"Shanxi Hi-speed Group Co., Ltd.",深圳证券交易所,Shenzhen Stock Exchange
249,2025-04-11,000985,中证全指,CSI All Share,000756,新华制药,Shandong Xinhua Pharmaceutical Co Ltd,深圳证券交易所,Shenzhen Stock Exchange
250,2025-04-11,000985,中证全指,CSI All Share,000757,浩物股份,"Sichuan Haowu Electromechanical Co.,Ltd.",深圳证券交易所,Shenzhen Stock Exchange
251,2025-04-11,000985,中证全指,CSI All Share,000758,中色股份,China Nonferrous Metal Industry's Foreign Engineering & Construction Corp,深圳证券交易所,Shenzhen Stock Exchange
252,2025-04-11,000985,中证全指,CSI All Share,000759,中百集团,Zhongbai Holdings Group Co Ltd,深圳证券交易所,Shenzhen Stock Exchange
253,2025-04-11,000985,中证全指,CSI All Share,000761,本钢板材,Bengang Steel Plates Co Ltd,深圳证券交易所,Shenzhen Stock Exchange
254,2025-04-11,000985,中证全指,CSI All Share,000762,西藏矿业,Tibet Mineral Development Co Ltd,深圳证券交易所,Shenzhen Stock Exchange
255,2025-04-11,000985,中证全指,CSI All Share,000766,通化金马,Tonghua Golden-Horse Pharmaceutical Industry Co Ltd,深圳证券交易所,Shenzhen Stock Exchange
256,2025-04-11,000985,中证全指,CSI All Share,000767,晋控电力,"Jinneng Holding Shanxi Electric Power Co., LTD.",深圳证券交易所,Shenzhen Stock Exchange
257,2025-04-11,000985,中证全指,CSI All Share,000768,中航西飞,AVIC XI'AN AIRCRAFT INDUSTRY GROUP COMPANY LTD.,深圳证券交易所,Shenzhen Stock Exchange
258,2025-04-11,000985,中证全指,CSI All Share,000776,广发证券,"GF Securities Co., Ltd.",深圳证券交易所,Shenzhen Stock Exchange
259,2025-04-11,000985,中证全指,CSI All Share,000777,中核科技,SUFA Technology Industry Co Ltd CNNC,深圳证券交易所,Shenzhen Stock Exchange
260,2025-04-11,000985,中证全指,CSI All Share,000778,新兴铸管,Xinxing Ductile Iron Pipes Co Ltd,深圳证券交易所,Shenzhen Stock Exchange
261,2025-04-11,000985,中证全指,CSI All Share,000779,甘咨询,"Gansu Engineering Consulting Group Co., Ltd.",深圳证券交易所,Shenzhen Stock Exchange
262,2025-04-11,000985,中证全指,CSI All Share,000782,恒申新材,"Guangdong Highsun Meida New Materials Co., Ltd.",深圳证券交易所,Shenzhen Stock Exchange
263,2025-04-11,000985,中证全指,CSI All Share,000783,长江证券,Changjiang Securities Company Limited,深圳证券交易所,Shenzhen Stock Exchange
264,2025-04-11,000985,中证全指,CSI All Share,000785,居然智家,"EASYHOME NEW RETAIL GROUP CO., LTD",深圳证券交易所,Shenzhen Stock Exchange
265,2025-04-11,000985,中证全指,CSI All Share,000786,北新建材,Beijing New Building Materials Public Ltd Co,深圳证券交易所,Shenzhen Stock Exchange
266,2025-04-11,000985,中证全指,CSI All Share,000788,北大医药,"PKU HealthCare Corp., Ltd.",深圳证券交易所,Shenzhen Stock Exchange
267,2025-04-11,000985,中证全指,CSI All Share,000789,万年青,Jiangxi Wannianqing Cement Co. Ltd,深圳证券交易所,Shenzhen Stock Exchange
268,2025-04-11,000985,中证全指,CSI All Share,000790,华神科技,"Chengdu huasun technology group Inc., LTD.",深圳证券交易所,Shenzhen Stock Exchange
269,2025-04-11,000985,中证全指,CSI All Share,000791,甘肃能源,"GEPIC Energy Development Co., Ltd.",深圳证券交易所,Shenzhen Stock Exchange
270,2025-04-11,000985,中证全指,CSI All Share,000792,盐湖股份,Qinghai Salt Lake Industry Co Ltd,深圳证券交易所,Shenzhen Stock Exchange
271,2025-04-11,000985,中证全指,CSI All Share,000793,ST华闻,Huawen Media Group,深圳证券交易所,Shenzhen Stock Exchange
272,2025-04-11,000985,中证全指,CSI All Share,000795,英洛华,"Innuovo Technology Co.,Ltd.",深圳证券交易所,Shenzhen Stock Exchange
273,2025-04-11,000985,中证全指,CSI All Share,000797,中国武夷,China Wuyi Co Ltd,深圳证券交易所,Shenzhen Stock Exchange
274,2025-04-11,000985,中证全指,CSI All Share,000798,中水渔业,CNFC Overseas Fishery Co Ltd,深圳证券交易所,Shenzhen Stock Exchange
275,2025-04-11,000985,中证全指,CSI All Share,000799,酒鬼酒,Jiugui Liquor Co Ltd,深圳证券交易所,Shenzhen Stock Exchange
276,2025-04-11,000985,中证全指,CSI All Share,000800,一汽解放,"FAW Jiefang Group Co., Ltd",深圳证券交易所,Shenzhen Stock Exchange
277,2025-04-11,000985,中证全指,CSI All Share,000801,四川九洲,Sichuan Jiuzhou Electric Co Ltd,深圳证券交易所,Shenzhen Stock Exchange
278,2025-04-11,000985,中证全指,CSI All Share,000802,北京文化,"BEIJING JINGXI CULTURE&TOURISM CO., LTD.",深圳证券交易所,Shenzhen Stock Exchange
279,2025-04-11,000985,中证全指,CSI All Share,000803,山高环能,SHANDONG HIGH SPEED RENEWABLE ENERGY GROUP LIMITED,深圳证券交易所,Shenzhen Stock Exchange
280,2025-04-11,000985,中证全指,CSI All Share,000807,云铝股份,Yunnan Aluminium Co Ltd,深圳证券交易所,Shenzhen Stock Exchange
281,2025-04-11,000985,中证全指,CSI All Share,000810,创维数字,"SKYWORTH DIGITAL CO., LTD.",深圳证券交易所,Shenzhen Stock Exchange
282,2025-04-11,000985,中证全指,CSI All Share,000811,冰轮环境,"Moon Environment Technology Co.,Ltd.",深圳证券交易所,Shenzhen Stock Exchange
283,2025-04-11,000985,中证全指,CSI All Share,000812,陕西金叶,Shaanxi Jinye Science Technology and Education Co Ltd Group,深圳证券交易所,Shenzhen Stock Exchange
284,2025-04-11,000985,中证全指,CSI All Share,000813,德展健康,Xinjiang Tianshan Wool Tex Stock Co Ltd,深圳证券交易所,Shenzhen Stock Exchange
285,2025-04-11,000985,中证全指,CSI All Share,000815,美利云,"MCC MEILI CLOUD COMPUTING INDUSTRY INVESTMENT CO., LTD",深圳证券交易所,Shenzhen Stock Exchange
286,2025-04-11,000985,中证全指,CSI All Share,000816,智慧农业,"JIANGSU NONGHUA INTELLIGENT AGRICULTURE TECHNOLOGY CO.,LTD.",深圳证券交易所,Shenzhen Stock Exchange
287,2025-04-11,000985,中证全指,CSI All Share,000818,航锦科技,"HANGJIN TECHNOLOGY CO.,LTD.",深圳证券交易所,Shenzhen Stock Exchange
288,2025-04-11,000985,中证全指,CSI All Share,000819,岳阳兴长,Yueyang Xingchang Petrochemical Co Ltd,深圳证券交易所,Shenzhen Stock Exchange
289,2025-04-11,000985,中证全指,CSI All Share,000820,神雾节能,"Shenwu Energy Saving Co., Ltd.",深圳证券交易所,Shenzhen Stock Exchange
290,2025-04-11,000985,中证全指,CSI All Share,000821,京山轻机,Hubei Jingshan Light Industry Machinery Stock Co Ltd,深圳证券交易所,Shenzhen Stock Exchange
291,2025-04-11,000985,中证全指,CSI All Share,000822,山东海化,Shandong Haihua Co Ltd,深圳证券交易所,Shenzhen Stock Exchange
292,2025-04-11,000985,中证全指,CSI All Share,000823,超声电子,Guangdong Goworld Co Ltd,深圳证券交易所,Shenzhen Stock Exchange
293,2025-04-11,000985,中证全指,CSI All Share,000825,太钢不锈,Shanxi Taigang Stainless Steel Co Ltd,深圳证券交易所,Shenzhen Stock Exchange
294,2025-04-11,000985,中证全指,CSI All Share,000826,启迪环境,"TUS ENVIRONMENTAL SCIENCE AND TECHNOLOGY DEVELOPMENT Co., LTD.",深圳证券交易所,Shenzhen Stock Exchange
295,2025-04-11,000985,中证全指,CSI All Share,000828,东莞控股,Dongguan Development (Holdings) Co Ltd,深圳证券交易所,Shenzhen Stock Exchange
296,2025-04-11,000985,中证全指,CSI All Share,000829,天音控股,"Telling Telecommunication Holding Co.,Ltd.",深圳证券交易所,Shenzhen Stock Exchange
297,2025-04-11,000985,中证全指,CSI All Share,000830,鲁西化工,"Luxi Chemical Group Co.,Ltd.",深圳证券交易所,Shenzhen Stock Exchange
