updateDate,code,code_name,industry,industryClassification
2025-03-31,sz.000560,我爱我家,K70房地产业,证监会行业分类
2025-03-31,sz.000561,烽火电子,C39计算机、通信和其他电子设备制造业,证监会行业分类
2025-03-31,sz.000562,宏源证券,,证监会行业分类
2025-03-31,sz.000563,陕国投A,J69其他金融业,证监会行业分类
2025-03-31,sz.000564,供销大集,F52零售业,证监会行业分类
2025-03-31,sz.000565,渝三峡A,C26化学原料和化学制品制造业,证监会行业分类
2025-03-31,sz.000566,海南海药,C27医药制造业,证监会行业分类
2025-03-31,sz.000567,海德股份,J69其他金融业,证监会行业分类
2025-03-31,sz.000568,泸州老窖,C15酒、饮料和精制茶制造业,证监会行业分类
2025-03-31,sz.000569,长城股份,,证监会行业分类
2025-03-31,sz.000570,苏常柴A,C34通用设备制造业,证监会行业分类
2025-03-31,sz.000571,新大洲A,B06煤炭开采和洗选业,证监会行业分类
2025-03-31,sz.000572,海马汽车,C36汽车制造业,证监会行业分类
2025-03-31,sz.000573,粤宏远A,K70房地产业,证监会行业分类
2025-03-31,sz.000576,甘化科工,C39计算机、通信和其他电子设备制造业,证监会行业分类
2025-03-31,sz.000578,盐湖集团,,证监会行业分类
2025-03-31,sz.000581,威孚高科,C36汽车制造业,证监会行业分类
2025-03-31,sz.000582,北部湾港,G55水上运输业,证监会行业分类
2025-03-31,sz.000583,S*ST托普,,证监会行业分类
2025-03-31,sz.000584,*ST工智,C34通用设备制造业,证监会行业分类
2025-03-31,sz.000585,东电退,,证监会行业分类
2025-03-31,sz.000586,汇源通信,C38电气机械和器材制造业,证监会行业分类
2025-03-31,sz.000587,*ST金洲,,证监会行业分类
2025-03-31,sz.000588,PT粤金曼,,证监会行业分类
2025-03-31,sz.000589,贵州轮胎,C29橡胶和塑料制品业,证监会行业分类
2025-03-31,sz.000590,启迪药业,C27医药制造业,证监会行业分类
2025-03-31,sz.000591,太阳能,D44电力、热力生产和供应业,证监会行业分类
2025-03-31,sz.000592,平潭发展,C20木材加工和木、竹、藤、棕、草制品业,证监会行业分类
2025-03-31,sz.000593,德龙汇能,D45燃气生产和供应业,证监会行业分类
2025-03-31,sz.000594,国恒退,,证监会行业分类
2025-03-31,sz.000595,宝塔实业,C34通用设备制造业,证监会行业分类
2025-03-31,sz.000596,古井贡酒,C15酒、饮料和精制茶制造业,证监会行业分类
2025-03-31,sz.000597,东北制药,C27医药制造业,证监会行业分类
2025-03-31,sz.000598,兴蓉环境,D46水的生产和供应业,证监会行业分类
2025-03-31,sz.000599,青岛双星,C29橡胶和塑料制品业,证监会行业分类
2025-03-31,sz.000600,建投能源,D44电力、热力生产和供应业,证监会行业分类
2025-03-31,sz.000601,韶能股份,D44电力、热力生产和供应业,证监会行业分类
2025-03-31,sz.000602,金马集团,,证监会行业分类
2025-03-31,sz.000603,盛达资源,B09有色金属矿采选业,证监会行业分类
2025-03-31,sz.000605,渤海股份,D46水的生产和供应业,证监会行业分类
2025-03-31,sz.000606,顺利退,,证监会行业分类
2025-03-31,sz.000607,华媒控股,L72商务服务业,证监会行业分类
2025-03-31,sz.000608,阳光股份,K70房地产业,证监会行业分类
2025-03-31,sz.000609,*ST中迪,S91综合,证监会行业分类
2025-03-31,sz.000610,西安旅游,L72商务服务业,证监会行业分类
2025-03-31,sz.000611,天首退,,证监会行业分类
2025-03-31,sz.000612,焦作万方,C32有色金属冶炼和压延加工业,证监会行业分类
2025-03-31,sz.000613,东海A退,,证监会行业分类
2025-03-31,sz.000615,ST美谷,Q84卫生,证监会行业分类
2025-03-31,sz.000616,*ST海投,,证监会行业分类
2025-03-31,sz.000617,中油资本,J66货币金融服务,证监会行业分类
2025-03-31,sz.000618,吉林化工,,证监会行业分类
2025-03-31,sz.000619,海螺新材,C29橡胶和塑料制品业,证监会行业分类
2025-03-31,sz.000620,新华联,K70房地产业,证监会行业分类
2025-03-31,sz.000621,*ST比特,,证监会行业分类
2025-03-31,sz.000622,*ST恒立,F51批发业,证监会行业分类
2025-03-31,sz.000623,吉林敖东,C27医药制造业,证监会行业分类
2025-03-31,sz.000625,长安汽车,C36汽车制造业,证监会行业分类
2025-03-31,sz.000626,远大控股,F51批发业,证监会行业分类
2025-03-31,sz.000627,天茂集团,J68保险业,证监会行业分类
2025-03-31,sz.000628,高新发展,E47房屋建筑业,证监会行业分类
2025-03-31,sz.000629,钒钛股份,C32有色金属冶炼和压延加工业,证监会行业分类
2025-03-31,sz.000630,铜陵有色,C32有色金属冶炼和压延加工业,证监会行业分类
2025-03-31,sz.000631,顺发恒业,K70房地产业,证监会行业分类
2025-03-31,sz.000632,三木集团,F51批发业,证监会行业分类
2025-03-31,sz.000633,合金投资,C32有色金属冶炼和压延加工业,证监会行业分类
2025-03-31,sz.000635,英力特,C26化学原料和化学制品制造业,证监会行业分类
2025-03-31,sz.000636,风华高科,C39计算机、通信和其他电子设备制造业,证监会行业分类
2025-03-31,sz.000637,茂化实华,C26化学原料和化学制品制造业,证监会行业分类
2025-03-31,sz.000638,万方发展,I65软件和信息技术服务业,证监会行业分类
2025-03-31,sz.000639,西王食品,C13农副食品加工业,证监会行业分类
2025-03-31,sz.000650,仁和药业,C27医药制造业,证监会行业分类
2025-03-31,sz.000651,格力电器,C38电气机械和器材制造业,证监会行业分类
2025-03-31,sz.000652,泰达股份,F51批发业,证监会行业分类
2025-03-31,sz.000653,ST九州,,证监会行业分类
2025-03-31,sz.000655,金岭矿业,B08黑色金属矿采选业,证监会行业分类
2025-03-31,sz.000656,*ST金科,K70房地产业,证监会行业分类
2025-03-31,sz.000657,中钨高新,C33金属制品业,证监会行业分类
2025-03-31,sz.000658,ST海洋,,证监会行业分类
2025-03-31,sz.000659,珠海中富,C29橡胶和塑料制品业,证监会行业分类
2025-03-31,sz.000660,*ST南华,,证监会行业分类
2025-03-31,sz.000661,长春高新,C27医药制造业,证监会行业分类
2025-03-31,sz.000662,天夏退,,证监会行业分类
2025-03-31,sz.000663,永安林业,A02林业,证监会行业分类
2025-03-31,sz.000665,湖北广电,I63电信、广播电视和卫星传输服务,证监会行业分类
2025-03-31,sz.000666,经纬纺机,,证监会行业分类
2025-03-31,sz.000667,ST美置,,证监会行业分类
2025-03-31,sz.000668,荣丰控股,K70房地产业,证监会行业分类
2025-03-31,sz.000669,ST金鸿,D45燃气生产和供应业,证监会行业分类
2025-03-31,sz.000670,盈方微,F51批发业,证监会行业分类
2025-03-31,sz.000671,ST阳光城,,证监会行业分类
2025-03-31,sz.000672,上峰水泥,C30非金属矿物制品业,证监会行业分类
2025-03-31,sz.000673,当代退,,证监会行业分类
2025-03-31,sz.000675,ST银山,,证监会行业分类
2025-03-31,sz.000676,智度股份,L72商务服务业,证监会行业分类
2025-03-31,sz.000677,恒天海龙,C17纺织业,证监会行业分类
2025-03-31,sz.000678,襄阳轴承,C36汽车制造业,证监会行业分类
2025-03-31,sz.000679,大连友谊,F52零售业,证监会行业分类
2025-03-31,sz.000680,山推股份,C35专用设备制造业,证监会行业分类
2025-03-31,sz.000681,视觉中国,I64互联网和相关服务,证监会行业分类
2025-03-31,sz.000682,东方电子,I65软件和信息技术服务业,证监会行业分类
2025-03-31,sz.000683,远兴能源,C26化学原料和化学制品制造业,证监会行业分类
2025-03-31,sz.000685,中山公用,D46水的生产和供应业,证监会行业分类
2025-03-31,sz.000686,东北证券,J67资本市场服务,证监会行业分类
2025-03-31,sz.000687,华讯退,,证监会行业分类
2025-03-31,sz.000688,国城矿业,B09有色金属矿采选业,证监会行业分类
2025-03-31,sz.000689,ST宏业,,证监会行业分类
2025-03-31,sz.000690,宝新能源,D44电力、热力生产和供应业,证监会行业分类
2025-03-31,sz.000691,亚太实业,C26化学原料和化学制品制造业,证监会行业分类
2025-03-31,sz.000692,惠天热电,D44电力、热力生产和供应业,证监会行业分类
2025-03-31,sz.000693,华泽退,,证监会行业分类
2025-03-31,sz.000695,滨海能源,C23印刷和记录媒介复制业,证监会行业分类
2025-03-31,sz.000697,炼石航空,C37铁路、船舶、航空航天和其他运输设备制造业,证监会行业分类
2025-03-31,sz.000698,沈阳化工,C26化学原料和化学制品制造业,证监会行业分类
2025-03-31,sz.000699,S*ST佳纸,,证监会行业分类
2025-03-31,sz.000700,模塑科技,C36汽车制造业,证监会行业分类
2025-03-31,sz.000701,厦门信达,F51批发业,证监会行业分类
2025-03-31,sz.000702,正虹科技,C13农副食品加工业,证监会行业分类
2025-03-31,sz.000703,恒逸石化,C28化学纤维制造业,证监会行业分类
2025-03-31,sz.000705,浙江震元,F51批发业,证监会行业分类
2025-03-31,sz.000707,双环科技,C26化学原料和化学制品制造业,证监会行业分类
2025-03-31,sz.000708,中信特钢,C31黑色金属冶炼和压延加工业,证监会行业分类
2025-03-31,sz.000709,河钢股份,C31黑色金属冶炼和压延加工业,证监会行业分类
2025-03-31,sz.000710,贝瑞基因,M74专业技术服务业,证监会行业分类
2025-03-31,sz.000711,*ST京蓝,N77生态保护和环境治理业,证监会行业分类
2025-03-31,sz.000712,锦龙股份,J67资本市场服务,证监会行业分类
2025-03-31,sz.000713,丰乐种业,A05农、林、牧、渔专业及辅助性活动,证监会行业分类
2025-03-31,sz.000715,中兴商业,F52零售业,证监会行业分类
2025-03-31,sz.000716,黑芝麻,C14食品制造业,证监会行业分类
2025-03-31,sz.000717,中南股份,C31黑色金属冶炼和压延加工业,证监会行业分类
2025-03-31,sz.000718,苏宁环球,K70房地产业,证监会行业分类
2025-03-31,sz.000719,中原传媒,R86新闻和出版业,证监会行业分类
2025-03-31,sz.000720,新能泰山,K70房地产业,证监会行业分类
2025-03-31,sz.000721,西安饮食,H62餐饮业,证监会行业分类
2025-03-31,sz.000722,湖南发展,D44电力、热力生产和供应业,证监会行业分类
2025-03-31,sz.000723,美锦能源,C25石油、煤炭及其他燃料加工业,证监会行业分类
2025-03-31,sz.000725,京东方A,C39计算机、通信和其他电子设备制造业,证监会行业分类
2025-03-31,sz.000726,鲁泰A,C17纺织业,证监会行业分类
2025-03-31,sz.000727,冠捷科技,C39计算机、通信和其他电子设备制造业,证监会行业分类
2025-03-31,sz.000728,国元证券,J67资本市场服务,证监会行业分类
2025-03-31,sz.000729,燕京啤酒,C15酒、饮料和精制茶制造业,证监会行业分类
2025-03-31,sz.000730,*ST环保,,证监会行业分类
2025-03-31,sz.000731,四川美丰,C26化学原料和化学制品制造业,证监会行业分类
2025-03-31,sz.000732,ST泰禾,,证监会行业分类
2025-03-31,sz.000733,振华科技,C39计算机、通信和其他电子设备制造业,证监会行业分类
2025-03-31,sz.000735,罗牛山,A03畜牧业,证监会行业分类
2025-03-31,sz.000736,中交地产,K70房地产业,证监会行业分类
2025-03-31,sz.000737,北方铜业,C32有色金属冶炼和压延加工业,证监会行业分类
2025-03-31,sz.000738,航发控制,C37铁路、船舶、航空航天和其他运输设备制造业,证监会行业分类
2025-03-31,sz.000739,普洛药业,C27医药制造业,证监会行业分类
2025-03-31,sz.000748,长城信息,,证监会行业分类
2025-03-31,sz.000750,国海证券,J67资本市场服务,证监会行业分类
2025-03-31,sz.000751,锌业股份,C32有色金属冶炼和压延加工业,证监会行业分类
2025-03-31,sz.000752,ST西发,C15酒、饮料和精制茶制造业,证监会行业分类
2025-03-31,sz.000753,漳州发展,F52零售业,证监会行业分类
2025-03-31,sz.000755,山西高速,G54道路运输业,证监会行业分类
2025-03-31,sz.000756,新华制药,C27医药制造业,证监会行业分类
2025-03-31,sz.000757,浩物股份,F52零售业,证监会行业分类
2025-03-31,sz.000758,中色股份,B09有色金属矿采选业,证监会行业分类
2025-03-31,sz.000759,中百集团,F52零售业,证监会行业分类
2025-03-31,sz.000760,斯太退,,证监会行业分类
2025-03-31,sz.000761,本钢板材,C31黑色金属冶炼和压延加工业,证监会行业分类
2025-03-31,sz.000762,西藏矿业,B09有色金属矿采选业,证监会行业分类
2025-03-31,sz.000763,锦州石化,,证监会行业分类
2025-03-31,sz.000765,*ST华信,,证监会行业分类
2025-03-31,sz.000766,通化金马,C27医药制造业,证监会行业分类
2025-03-31,sz.000767,晋控电力,D44电力、热力生产和供应业,证监会行业分类
2025-03-31,sz.000768,中航西飞,C37铁路、船舶、航空航天和其他运输设备制造业,证监会行业分类
2025-03-31,sz.000769,*ST大菲,,证监会行业分类
2025-03-31,sz.000776,广发证券,J67资本市场服务,证监会行业分类
2025-03-31,sz.000777,中核科技,C34通用设备制造业,证监会行业分类
2025-03-31,sz.000778,新兴铸管,C33金属制品业,证监会行业分类
2025-03-31,sz.000779,甘咨询,M74专业技术服务业,证监会行业分类
2025-03-31,sz.000780,ST平能,,证监会行业分类
2025-03-31,sz.000782,恒申新材,C28化学纤维制造业,证监会行业分类
2025-03-31,sz.000783,长江证券,J67资本市场服务,证监会行业分类
2025-03-31,sz.000785,居然智家,L72商务服务业,证监会行业分类
2025-03-31,sz.000786,北新建材,C30非金属矿物制品业,证监会行业分类
2025-03-31,sz.000787,*ST创智,,证监会行业分类
2025-03-31,sz.000788,北大医药,C27医药制造业,证监会行业分类
2025-03-31,sz.000789,万年青,C30非金属矿物制品业,证监会行业分类
2025-03-31,sz.000790,华神科技,C27医药制造业,证监会行业分类
2025-03-31,sz.000791,甘肃能源,D44电力、热力生产和供应业,证监会行业分类
2025-03-31,sz.000792,盐湖股份,C26化学原料和化学制品制造业,证监会行业分类
2025-03-31,sz.000793,ST华闻,R86新闻和出版业,证监会行业分类
