,代码,名称,最新价,IOPV实时估值,基金折价率,涨跌额,涨跌幅,成交量,成交额,开盘价,最高价,最低价,昨收,振幅,换手率,量比,委比,外盘,内盘,主力净流入-净额,主力净流入-净占比,超大单净流入-净额,超大单净流入-净占比,大单净流入-净额,大单净流入-净占比,中单净流入-净额,中单净流入-净占比,小单净流入-净额,小单净流入-净占比,现手,买一,卖一,最新份额,流通市值,总市值,数据日期,更新时间
571,563280,A50增强ETF,1.035,1.0384,0.33,0.036,3.6,36108.0,3691338.0,0.999,1.036,0.992,0.999,4.4,29.58,4.58,92.41,17527.0,18581.0,214509.0,5.81,658011.0,17.83,-443502.0,-12.01,-79383.0,-2.15,-135126.0,-3.66,-11381.0,1.01,1.039,12206600.0,12633831,12633831,2024-09-26,2024-09-26 15:00:42+08:00
572,510020,超大盘ETF,2.818,2.8399,0.77,0.098,3.6,2145.0,588814.0,2.718,2.836,2.717,2.72,4.38,0.54,0.46,41.18,1240.0,905.0,-36142.0,-6.14,0.0,0.0,-36142.0,-6.14,30320.0,5.15,5822.0,0.99,-5.0,2.806,2.921,39548000.0,111446264,111446264,2024-09-26,2024-09-26 15:00:40+08:00
573,512660,军工ETF,0.863,0.8615,-0.17,0.03,3.6,4192879.0,354407454.0,0.83,0.863,0.828,0.833,4.2,4.47,1.19,-9.52,2581606.0,1611273.0,57609154.0,16.26,77832531.0,21.96,-20223377.0,-5.71,-38916887.0,-10.98,-18692266.0,-5.27,10.0,0.861,0.863,9380080128.0,8095009150,8095009150,2024-09-26,2024-09-26 15:00:41+08:00
574,560590,1000ETF增强,0.892,0.8937,0.19,0.031,3.6,4713.0,415228.0,0.861,0.892,0.857,0.861,4.07,2.39,0.95,-84.62,4057.0,656.0,14254.0,3.43,17466.0,4.21,-3212.0,-0.77,-34093.0,-8.21,19837.0,4.78,30.0,0.885,0.892,19710000.0,17581320,17581320,2024-09-26,2024-09-26 15:00:41+08:00
575,159871,有色金属ETF,1.008,1.0093,0.13,0.035,3.6,82729.0,8128815.0,0.968,1.009,0.965,0.973,4.52,12.28,1.14,40.22,43821.0,38908.0,562784.0,6.92,263875.0,3.25,298909.0,3.68,-374263.0,-4.6,-188521.0,-2.32,237.0,1.007,1.008,67366253.0,67905183,67905183,2024-09-26,2024-09-26 15:00:06+08:00
576,159824,新能车ETF,0.663,0.6628,-0.03,0.023,3.59,88730.0,5754808.6,0.638,0.663,0.638,0.64,3.91,3.0,0.5,-1.42,46326.0,42404.0,657362.0,11.42,825987.0,14.35,-168625.0,-2.93,-290164.0,-5.04,-367198.0,-6.38,206.0,0.662,0.663,296135072.0,196337553,196337553,2024-09-26,2024-09-26 15:00:06+08:00
577,560020,红利ETF添富,1.067,1.0704,0.32,0.037,3.59,27161.0,2845457.0,1.035,1.067,1.029,1.03,3.69,5.07,0.47,-8.94,19761.0,7400.0,113591.0,3.99,-122708.0,-4.31,236299.0,8.3,-108758.0,-3.82,-4835.0,-0.17,10.0,1.057,1.068,53562000.0,57150654,57150654,2024-09-26,2024-09-26 15:00:41+08:00
578,515100,红利低波100ETF,1.36,1.3648,0.35,0.047,3.58,1311870.0,175770046.0,1.315,1.363,1.31,1.313,4.04,2.44,2.84,-67.03,585774.0,726096.0,32090357.0,18.26,24304938.0,13.83,7785419.0,4.43,-26340644.0,-14.99,-5749715.0,-3.27,24.0,1.36,1.361,5369941504.0,7303120445,7303120445,2024-09-26,2024-09-26 15:00:42+08:00
579,512730,中证银行ETF,1.392,1.3934,0.1,0.048,3.57,88097.0,11908361.0,1.336,1.393,1.336,1.344,4.24,16.14,1.23,-97.04,45808.0,42289.0,475986.0,4.0,1352554.0,11.36,-876568.0,-7.36,-256688.0,-2.16,-219299.0,-1.84,-1.0,1.389,1.39,54583900.0,75980789,75980789,2024-09-26,2024-09-26 15:00:41+08:00
580,159864,光伏50ETF,0.435,0.4357,0.16,0.015,3.57,468793.0,19823653.1,0.419,0.435,0.415,0.42,4.76,5.45,1.24,-20.04,278949.0,189844.0,1395203.0,7.04,2322381.0,11.72,-927178.0,-4.68,-937990.0,-4.73,-457212.0,-2.31,2351.0,0.434,0.435,859526832.0,373894172,373894172,2024-09-26,2024-09-26 15:00:06+08:00
581,159806,新能源车ETF,0.435,0.4344,-0.14,0.015,3.57,536507.0,22881679.2,0.419,0.435,0.418,0.42,4.05,2.1,1.87,9.51,327221.0,209286.0,2742031.0,11.98,6163473.0,26.94,-3421442.0,-14.95,-1950855.0,-8.53,-791176.0,-3.46,3604.0,0.434,0.435,2555089440.0,1111463906,1111463906,2024-09-26,2024-09-26 15:00:06+08:00
582,159718,港股医药ETF,0.58,0.5827,0.46,0.02,3.57,504765.0,28760445.8,0.561,0.581,0.559,0.56,3.93,16.67,1.32,28.37,300610.0,204155.0,1086818.0,3.78,-1896851.0,-6.6,2983669.0,10.37,-672771.0,-2.34,-414046.0,-1.44,-2632.0,0.58,0.581,302832640.0,175642931,175642931,2024-09-26,2024-09-26 15:00:06+08:00
583,159679,中证1000增强ETF,0.784,0.7836,-0.05,0.027,3.57,70238.0,5391317.363,0.75,0.784,0.75,0.757,4.49,2.21,1.23,16.89,45496.0,24742.0,161779.0,3.0,0.0,0.0,161779.0,3.0,-62570.0,-1.16,-99209.0,-1.84,-215.0,0.784,0.785,318489152.0,249695495,249695495,2024-09-26,2024-09-26 15:00:06+08:00
584,516260,物联网50ETF,0.697,0.6981,0.16,0.024,3.57,19280.0,1317406.0,0.675,0.697,0.671,0.673,3.86,1.36,2.98,-0.2,13549.0,5731.0,221382.0,16.8,623840.0,47.35,-402458.0,-30.55,-140123.0,-10.64,-81260.0,-6.17,-10.0,0.697,0.7,141882600.0,98892172,98892172,2024-09-26,2024-09-26 15:00:41+08:00
585,516000,数据ETF,0.639,0.6376,-0.22,0.022,3.57,149319.0,9323074.0,0.616,0.639,0.613,0.617,4.21,6.95,2.14,-21.78,73407.0,75912.0,528744.0,5.67,2582730.0,27.7,-2053986.0,-22.03,-189011.0,-2.03,-339732.0,-3.64,277.0,0.638,0.639,214855000.0,137292345,137292345,2024-09-26,2024-09-26 15:00:42+08:00
586,561800,稀有金属ETF基金,0.465,0.4657,0.15,0.016,3.56,104888.0,4781545.0,0.445,0.465,0.445,0.449,4.45,5.31,1.82,-12.22,69775.0,35113.0,92188.0,1.93,-410297.0,-8.58,502485.0,10.51,33714.0,0.71,-125902.0,-2.63,250.0,0.464,0.465,197577200.0,91873398,91873398,2024-09-26,2024-09-26 15:00:42+08:00
587,517300,沪港深300ETF,0.698,0.6987,0.1,0.024,3.56,63891.0,4384262.0,0.677,0.699,0.672,0.674,4.01,0.2,1.07,-12.18,38856.0,25035.0,1058824.0,24.15,353412.0,8.06,705412.0,16.09,-836432.0,-19.08,-222394.0,-5.07,-1.0,0.698,0.699,3147434496.0,2196909278,2196909278,2024-09-26,2024-09-26 15:00:42+08:00
588,159615,恒生生物科技ETF,0.669,0.6719,0.43,0.023,3.56,1214413.0,80066712.1,0.646,0.673,0.645,0.646,4.33,26.0,1.62,5.93,684314.0,530099.0,2660616.0,3.32,3607722.0,4.51,-947106.0,-1.18,-1866678.0,-2.33,-793938.0,-0.99,-2373.0,0.669,0.67,467054896.0,312459725,312459725,2024-09-26,2024-09-26 15:00:06+08:00
589,515250,智能汽车ETF,0.758,0.7572,-0.11,0.026,3.55,541215.0,40197223.0,0.732,0.758,0.728,0.732,4.1,6.48,1.36,8.78,298934.0,242281.0,5706636.0,14.2,2604800.0,6.48,3101836.0,7.72,-5539274.0,-13.78,-167363.0,-0.42,80.0,0.757,0.758,834944496.0,632887928,632887928,2024-09-26,2024-09-26 15:00:41+08:00
590,515020,银行ETF华夏,1.429,1.4309,0.13,0.049,3.55,113804.0,15907553.0,1.374,1.43,1.374,1.38,4.06,4.89,1.21,3.35,53776.0,60028.0,692247.0,4.35,632443.0,3.98,59804.0,0.38,-432705.0,-2.72,-259543.0,-1.63,11.0,1.429,1.431,232845300.0,332735934,332735934,2024-09-26,2024-09-26 15:00:40+08:00
591,159781,科创创业ETF,0.438,0.437,-0.23,0.015,3.55,2283847.0,97410567.136,0.422,0.438,0.418,0.423,4.73,1.43,1.34,-3.49,1329135.0,954713.0,5286800.0,5.43,7032545.0,7.22,-1745745.0,-1.79,-3716950.0,-3.82,-1569850.0,-1.61,30334.0,0.437,0.438,15949860608.0,6986038946,6986038946,2024-09-26,2024-09-26 15:00:06+08:00
592,513060,恒生医疗ETF,0.38,0.3826,0.68,0.013,3.54,45551859.0,1702016050.0,0.368,0.381,0.365,0.367,4.36,15.13,1.56,-15.5,27896041.0,17655818.0,47609831.0,2.8,103748368.0,6.1,-56138537.0,-3.3,-35225432.0,-2.07,-12384396.0,-0.73,-130.0,0.38,0.381,30102893312.0,11439099459,11439099459,2024-09-26,2024-09-26 15:00:43+08:00
593,159665,半导体龙头ETF,0.823,0.8252,0.27,0.028,3.52,196594.0,15832034.4,0.795,0.824,0.787,0.795,4.65,4.66,1.48,10.24,116949.0,79645.0,2403030.0,15.18,236226.0,1.49,2166804.0,13.69,-2120990.0,-13.4,-282041.0,-1.78,-1235.0,0.823,0.824,421576864.0,346957759,346957759,2024-09-26,2024-09-26 15:00:06+08:00
594,159780,双创ETF,0.441,0.4409,-0.02,0.015,3.52,1561084.0,67202078.325,0.425,0.441,0.422,0.426,4.46,2.13,1.51,-18.75,798325.0,762758.0,2575467.0,3.83,4900189.0,7.29,-2324722.0,-3.46,-1552591.0,-2.31,-1022877.0,-1.52,14638.0,0.44,0.441,7340048640.0,3236961450,3236961450,2024-09-26,2024-09-26 15:00:06+08:00
595,159539,信创50ETF,0.794,0.7955,0.19,0.027,3.52,18716.0,1448575.674,0.767,0.795,0.767,0.767,3.65,5.12,0.81,-90.04,8657.0,10059.0,138236.0,9.54,0.0,0.0,138236.0,9.54,-123333.0,-8.51,-14904.0,-1.03,200.0,0.77,0.794,36565182.0,29032755,29032755,2024-09-26,2024-09-26 15:00:06+08:00
596,562700,汽车零部件ETF,0.912,0.9129,0.1,0.031,3.52,9820.0,883704.0,0.883,0.912,0.883,0.881,3.29,2.15,1.23,-10.37,5112.0,4708.0,271511.0,30.72,0.0,0.0,271511.0,30.72,-204372.0,-23.13,-67139.0,-7.6,-141.0,0.911,0.912,45750000.0,41724000,41724000,2024-09-26,2024-09-26 15:00:43+08:00
597,516650,有色金属ETF基金,0.971,0.9725,0.15,0.033,3.52,43935.0,4176441.0,0.936,0.971,0.935,0.938,3.84,4.25,1.1,-9.92,17486.0,26449.0,22128.0,0.53,994915.0,23.82,-972787.0,-23.29,-160921.0,-3.85,138793.0,3.32,-15.0,0.97,0.971,103464800.0,100464321,100464321,2024-09-26,2024-09-26 15:00:40+08:00
598,159572,创业板200ETF易方达,0.824,0.8247,0.08,0.028,3.52,32426.0,2606366.346,0.782,0.824,0.782,0.796,5.28,2.06,0.25,56.75,19909.0,12517.0,-20146.0,-0.77,0.0,0.0,-20146.0,-0.77,-21989.0,-0.84,42134.0,1.62,58.0,0.826,0.834,157749107.0,129985264,129985264,2024-09-26,2024-09-26 15:00:06+08:00
599,512670,国防ETF,0.589,0.5887,-0.05,0.02,3.51,2522828.0,145623792.0,0.565,0.59,0.565,0.569,4.39,7.19,1.8,-46.19,1372514.0,1150314.0,14259097.0,9.79,12459421.0,8.56,1799676.0,1.24,-12547395.0,-8.62,-1711702.0,-1.18,250.0,0.588,0.59,3510652608.0,2067774386,2067774386,2024-09-26,2024-09-26 15:00:42+08:00
600,159895,物联网50ETF,0.707,0.7089,0.27,0.024,3.51,382.0,26859.4,0.69,0.707,0.689,0.683,2.64,0.05,0.24,39.23,72.0,310.0,18453.0,68.7,0.0,0.0,18453.0,68.7,-16685.0,-62.12,-1768.0,-6.58,-236.0,0.69,0.72,79241864.0,56023998,56023998,2024-09-26,2024-09-26 15:00:06+08:00
601,588280,科创50ETF指数基金,0.501,0.5024,0.28,0.017,3.51,269747.0,13244371.0,0.483,0.501,0.48,0.484,4.34,5.15,1.41,16.76,154838.0,114909.0,874345.0,6.6,1695481.0,12.8,-821136.0,-6.2,-666152.0,-5.03,-208192.0,-1.57,136.0,0.498,0.499,524121008.0,262584625,262584625,2024-09-26,2024-09-26 15:00:42+08:00
602,515880,通信ETF,1.121,1.1175,-0.31,0.038,3.51,1577891.0,172456257.0,1.082,1.122,1.075,1.083,4.34,7.37,0.97,-1.07,914310.0,663581.0,10359556.0,6.01,7498007.0,4.35,2861549.0,1.66,-4809557.0,-2.79,-5549999.0,-3.22,-6.0,1.121,1.122,2140462304.0,2399458243,2399458243,2024-09-26,2024-09-26 15:00:41+08:00
603,516150,稀土ETF基金,0.856,0.856,0.0,0.029,3.51,709875.0,59476211.0,0.829,0.858,0.825,0.827,3.99,4.13,1.91,34.7,290650.0,419225.0,2773366.0,4.66,-3260281.0,-5.48,6033647.0,10.14,-1978398.0,-3.33,-794967.0,-1.34,-144.0,0.856,0.857,1717577008.0,1470245919,1470245919,2024-09-26,2024-09-26 15:00:42+08:00
604,516660,新能源车ETF基金,0.62,0.6218,0.29,0.021,3.51,96880.0,5897013.0,0.6,0.621,0.598,0.599,3.84,2.34,1.49,-71.49,48525.0,48355.0,755003.0,12.8,554985.0,9.41,200018.0,3.39,-543689.0,-9.22,-211314.0,-3.58,-255.0,0.62,0.621,414689008.0,257107185,257107185,2024-09-26,2024-09-26 15:00:43+08:00
605,515890,红利ETF博时,1.329,1.3291,0.01,0.045,3.5,95064.0,12347567.0,1.295,1.329,1.28,1.284,3.82,1.14,0.24,-5.43,54861.0,40203.0,183373.0,1.49,1014011.0,8.21,-830638.0,-6.73,68582.0,0.56,-251955.0,-2.04,-20.0,1.329,1.33,831443904.0,1104988948,1104988948,2024-09-26,2024-09-26 15:00:41+08:00
606,512220,TMTETF,1.3,1.3003,0.02,0.044,3.5,41149.0,5250806.0,1.257,1.301,1.253,1.256,3.82,1.7,1.82,39.03,32542.0,8607.0,-469636.0,-8.94,462001.0,8.8,-931637.0,-17.74,566704.0,10.79,-97069.0,-1.85,-10.0,1.3,1.301,241467600.0,313907880,313907880,2024-09-26,2024-09-26 15:00:40+08:00
607,159875,新能源ETF,0.414,0.4131,-0.22,0.014,3.5,989369.0,40054083.4,0.4,0.414,0.396,0.4,4.5,4.36,1.5,4.09,568182.0,421187.0,2134410.0,5.33,1724062.0,4.3,410348.0,1.02,-1613422.0,-4.03,-520988.0,-1.3,8428.0,0.413,0.414,2268162896.0,939019439,939019439,2024-09-26,2024-09-26 15:00:06+08:00
608,560000,智慧电车ETF,0.563,0.5607,-0.41,0.019,3.49,5277.0,293363.0,0.539,0.57,0.539,0.544,5.7,3.29,0.53,13.33,5060.0,217.0,8077.0,2.75,273369.0,93.18,-265292.0,-90.43,0.0,0.0,-8077.0,-2.75,-9.0,0.554,0.566,16022900.0,9020893,9020893,2024-09-26,2024-09-26 15:00:41+08:00
609,159763,新材料ETF基金,0.415,0.4171,0.5,0.014,3.49,14341.0,585640.12,0.401,0.416,0.401,0.401,3.74,1.06,3.84,-83.64,2232.0,12109.0,164890.0,28.16,-272380.0,-46.51,437270.0,74.67,-123980.0,-21.17,-40908.0,-6.99,3.0,0.404,0.415,135707747.0,56318715,56318715,2024-09-26,2024-09-26 15:00:06+08:00
610,588450,科创50ETF增强,0.919,0.9225,0.38,0.031,3.49,98935.0,8815174.0,0.885,0.92,0.881,0.888,4.39,10.92,2.48,-66.29,67979.0,30956.0,353043.0,4.0,421300.0,4.78,-68257.0,-0.77,-365588.0,-4.15,12545.0,0.14,-66.0,0.915,0.92,90568700.0,83232635,83232635,2024-09-26,2024-09-26 15:00:42+08:00
611,159581,红利ETF基金,1.008,1.0101,0.21,0.034,3.49,202064.0,20036939.61,0.976,1.009,0.972,0.974,3.8,0.51,0.36,-3.06,101429.0,100635.0,2341185.0,11.68,1381800.0,6.9,959385.0,4.79,-2015061.0,-10.06,-326123.0,-1.63,-144.0,1.008,1.009,3933225712.0,3964691518,3964691518,2024-09-26,2024-09-26 15:00:06+08:00
612,159920,恒生ETF,1.186,1.189,0.25,0.04,3.49,13947574.0,1628789903.7,1.157,1.186,1.149,1.146,3.23,8.63,1.53,20.44,7700626.0,6246948.0,70471232.0,4.33,82502112.0,5.07,-12030880.0,-0.74,-31133456.0,-1.91,-39337790.0,-2.42,-48368.0,1.186,1.187,16165559296.0,19172353325,19172353325,2024-09-26,2024-09-26 15:00:06+08:00
613,562310,沪深300成长ETF,0.682,0.6828,0.12,0.023,3.49,368102.0,24780299.0,0.663,0.693,0.655,0.659,5.77,2.57,1.72,-93.98,224145.0,143957.0,2233185.0,9.01,-1299997.0,-5.25,3533182.0,14.26,-1533883.0,-6.19,-699302.0,-2.82,-100.0,0.686,0.687,1430572304.0,975650311,975650311,2024-09-26,2024-09-26 15:00:41+08:00
614,159506,恒生医疗ETF,0.801,0.8047,0.46,0.027,3.49,2287292.0,180148072.4,0.776,0.804,0.771,0.774,4.26,41.1,1.46,-11.68,1180081.0,1107211.0,5740837.0,3.19,-1586814.0,-0.88,7327651.0,4.07,-4277173.0,-2.37,-1463663.0,-0.81,4562.0,0.8,0.801,556536976.0,445786118,445786118,2024-09-26,2024-09-26 15:00:06+08:00
615,159575,创业板200ETF银华,0.831,0.8343,0.4,0.028,3.49,47102.0,3837425.814,0.8,0.831,0.799,0.803,3.99,9.53,1.13,-16.05,28297.0,18805.0,310145.0,8.08,0.0,0.0,310145.0,8.08,-207391.0,-5.4,-102755.0,-2.68,-5.0,0.805,0.832,49410425.0,41060063,41060063,2024-09-26,2024-09-26 15:00:06+08:00
616,159748,创新药ETF富国,0.505,0.5064,0.28,0.017,3.48,64836.0,3207832.5,0.487,0.505,0.484,0.488,4.3,1.31,0.56,-40.41,42215.0,22621.0,414976.0,12.94,0.0,0.0,414976.0,12.94,-191383.0,-5.97,-223594.0,-6.97,80.0,0.504,0.505,496692128.0,250829525,250829525,2024-09-26,2024-09-26 15:00:06+08:00
617,560850,信创50ETF,0.892,0.8938,0.2,0.03,3.48,109957.0,9624535.0,0.862,0.892,0.857,0.862,4.06,19.24,1.48,69.61,53728.0,56229.0,-148530.0,-1.54,47381.0,0.49,-195911.0,-2.04,272754.0,2.83,-124224.0,-1.29,336.0,0.891,0.892,57164000.0,50990288,50990288,2024-09-26,2024-09-26 15:00:42+08:00
618,159743,湖北ETF,0.684,0.6854,0.2,0.023,3.48,326.0,22050.9,0.671,0.684,0.671,0.661,1.97,0.02,0.29,-61.25,187.0,139.0,11198.0,50.78,0.0,0.0,11198.0,50.78,0.0,0.0,-11198.0,-50.78,1.0,0.663,0.684,166941100.0,114187712,114187712,2024-09-26,2024-09-26 15:00:06+08:00
619,159589,红利100ETF,1.012,1.0153,0.33,0.034,3.48,80242.0,8010809.89,0.96,1.012,0.96,0.978,5.32,12.42,1.47,-60.46,48470.0,31772.0,626077.0,7.82,-110106.0,-1.37,736183.0,9.19,-402533.0,-5.02,-223544.0,-2.79,1088.0,1.009,1.012,64590005.0,65365085,65365085,2024-09-26,2024-09-26 15:00:06+08:00
620,159739,大数据ETF,0.774,0.7742,0.03,0.026,3.48,130077.0,9898173.5,0.747,0.774,0.741,0.748,4.41,6.64,0.93,16.41,76927.0,53150.0,1088495.0,11.0,0.0,0.0,1088495.0,11.0,-675777.0,-6.83,-412719.0,-4.17,-2394.0,0.774,0.775,195780615.0,151534196,151534196,2024-09-26,2024-09-26 15:00:06+08:00
621,513280,恒生生物科技ETF,0.655,0.6579,0.44,0.022,3.48,811124.0,52307796.0,0.635,0.655,0.631,0.633,3.79,30.37,1.22,-40.92,421963.0,389161.0,1802144.0,3.45,-1789998.0,-3.42,3592142.0,6.87,-1500861.0,-2.87,-301283.0,-0.58,288.0,0.654,0.655,267114500.0,174959998,174959998,2024-09-26,2024-09-26 15:00:40+08:00
622,159666,交通运输ETF,0.924,0.922,-0.22,0.031,3.47,34775.0,3139526.455,0.894,0.928,0.89,0.893,4.26,4.3,1.34,29.24,27859.0,6916.0,549363.0,17.5,0.0,0.0,549363.0,17.5,-392827.0,-12.51,-156535.0,-4.99,-1.0,0.926,0.928,80832905.0,74689604,74689604,2024-09-26,2024-09-26 15:00:06+08:00
623,159565,汽车零部件ETF,0.985,0.9858,0.08,0.033,3.47,13983.0,1357599.0,0.95,0.986,0.95,0.952,3.78,4.16,0.9,58.63,10487.0,3496.0,431101.0,31.75,0.0,0.0,431101.0,31.75,-337612.0,-24.87,-93489.0,-6.89,-1.0,0.982,0.984,33627231.0,33122823,33122823,2024-09-26,2024-09-26 15:00:06+08:00
624,159855,影视ETF,0.687,0.688,0.15,0.023,3.46,79656.0,5351342.5,0.663,0.687,0.661,0.664,3.92,7.48,1.37,6.63,42883.0,36773.0,493447.0,9.22,-364190.0,-6.81,857637.0,16.03,-439000.0,-8.2,-54448.0,-1.02,-746.0,0.687,0.688,106425236.0,73114137,73114137,2024-09-26,2024-09-26 15:00:06+08:00
625,562320,沪深300价值ETF,1.165,1.1662,0.1,0.039,3.46,87435.0,9973021.0,1.121,1.167,1.121,1.126,4.09,21.7,1.27,18.64,52629.0,34806.0,-608224.0,-6.1,-1132020.0,-11.35,523796.0,5.25,405100.0,4.06,203124.0,2.04,2.0,1.164,1.168,40295500.0,46944258,46944258,2024-09-26,2024-09-26 15:00:42+08:00
626,561370,2000ETF,0.807,0.8021,-0.61,0.027,3.46,35002.0,2773266.0,0.78,0.807,0.776,0.78,3.97,11.53,1.48,100.0,22184.0,12818.0,285253.0,10.29,876273.0,31.6,-591020.0,-21.31,-309194.0,-11.15,23940.0,0.86,-180.0,0.799,,30356000.0,24497292,24497292,2024-09-26,2024-09-26 15:00:41+08:00
627,159586,计算机ETF南方,0.838,0.8393,0.15,0.028,3.46,19195.0,1561066.156,0.797,0.84,0.797,0.81,5.31,3.76,0.62,28.6,9288.0,9907.0,148819.0,9.53,40407.0,2.59,108412.0,6.94,-67144.0,-4.3,-81676.0,-5.23,-50.0,0.838,0.839,51025923.0,42759723,42759723,2024-09-26,2024-09-26 15:00:06+08:00
628,562570,信创ETF,0.868,0.871,0.34,0.029,3.46,29652.0,2520495.0,0.839,0.87,0.833,0.839,4.41,5.46,1.09,46.3,19761.0,9891.0,343085.0,13.61,0.0,0.0,343085.0,13.61,-149994.0,-5.95,-193092.0,-7.66,20.0,0.863,0.868,54281000.0,47115908,47115908,2024-09-26,2024-09-26 15:00:40+08:00
629,561580,央企红利ETF,1.108,1.1075,-0.05,0.037,3.45,406402.0,43990134.0,1.071,1.108,1.071,1.071,3.45,11.45,1.24,25.97,232737.0,173665.0,3396453.0,7.72,3264065.0,7.42,132388.0,0.3,-1327907.0,-3.02,-2068546.0,-4.7,900.0,1.107,1.108,354870704.0,393196740,393196740,2024-09-26,2024-09-26 15:00:42+08:00
630,563300,中证2000ETF,0.809,0.8056,-0.42,0.027,3.45,3921602.0,310990529.0,0.775,0.81,0.775,0.782,4.48,21.83,1.22,63.9,2346598.0,1575004.0,14098030.0,4.53,15281227.0,4.91,-1183197.0,-0.38,-11961017.0,-3.85,-2137013.0,-0.69,-9.0,0.81,0.811,1796174000.0,1453104766,1453104766,2024-09-26,2024-09-26 15:00:41+08:00
631,560030,800价值ETF,1.109,1.1116,0.23,0.037,3.45,52896.0,5821401.0,1.072,1.112,1.068,1.072,4.1,11.64,2.27,22.99,33336.0,19560.0,-827622.0,-14.22,0.0,0.0,-827622.0,-14.22,716250.0,12.3,111372.0,1.91,-10.0,1.11,1.114,45432000.0,50384088,50384088,2024-09-26,2024-09-26 15:00:43+08:00
632,588380,双创50ETF,0.45,0.4492,-0.18,0.015,3.45,635260.0,27891174.0,0.433,0.45,0.43,0.435,4.6,1.6,1.02,-17.69,330603.0,304657.0,1591298.0,5.71,1603656.0,5.75,-12358.0,-0.04,-1401773.0,-5.03,-189525.0,-0.68,87.0,0.449,0.45,3968770000.0,1785946500,1785946500,2024-09-26,2024-09-26 15:00:41+08:00
633,159757,电池30ETF,0.45,0.4511,0.24,0.015,3.45,208038.0,9199411.9,0.435,0.451,0.433,0.435,4.14,3.11,1.16,41.14,124199.0,83839.0,777394.0,8.45,-858762.0,-9.33,1636156.0,17.79,-416051.0,-4.52,-361344.0,-3.93,984.0,0.449,0.45,669931888.0,301469350,301469350,2024-09-26,2024-09-26 15:00:06+08:00
634,588300,双创ETF,0.452,0.4509,-0.24,0.015,3.43,668324.0,29457568.0,0.437,0.452,0.431,0.437,4.81,2.5,1.79,-4.09,428185.0,240139.0,1109951.0,3.77,4020865.0,13.65,-2910914.0,-9.88,-694836.0,-2.36,-415115.0,-1.41,-1000.0,0.452,0.453,2674210496.0,1208743144,1208743144,2024-09-26,2024-09-26 15:00:41+08:00
635,516850,新能源ETF基金,0.633,0.6331,0.02,0.021,3.43,78694.0,4869387.0,0.617,0.633,0.608,0.612,4.08,6.83,1.37,35.64,36747.0,41947.0,-66097.0,-1.36,-328813.0,-6.75,262716.0,5.4,111767.0,2.3,-45670.0,-0.94,2.0,0.632,0.633,115237000.0,72945021,72945021,2024-09-26,2024-09-26 15:00:42+08:00
636,159521,2000指数ETF,0.785,0.7856,0.08,0.026,3.43,100625.0,7754337.2,0.766,0.787,0.755,0.759,4.22,15.9,1.32,13.92,43530.0,57095.0,-100618.0,-1.3,-305200.0,-3.94,204582.0,2.64,145262.0,1.87,-44643.0,-0.58,100.0,0.784,0.785,63274435.0,49670431,49670431,2024-09-26,2024-09-26 15:00:06+08:00
637,159553,2000ETF增强,0.937,0.9346,-0.26,0.031,3.42,3247.0,300504.4,0.881,0.938,0.881,0.906,6.29,3.9,0.68,-42.2,2624.0,623.0,-37068.0,-12.34,0.0,0.0,-37068.0,-12.34,15582.0,5.19,21487.0,7.15,2.0,0.931,0.937,8326751.0,7802166,7802166,2024-09-26,2024-09-26 15:00:06+08:00
638,159880,有色ETF基金,0.998,1.0004,0.24,0.033,3.42,77676.0,7589178.8,0.96,0.999,0.959,0.965,4.15,11.67,1.1,-1.24,48009.0,29667.0,782238.0,10.31,0.0,0.0,782238.0,10.31,-489612.0,-6.45,-292625.0,-3.86,-20.0,0.998,0.999,66551518.0,66418415,66418415,2024-09-26,2024-09-26 15:00:06+08:00
639,159888,智能车ETF,0.847,0.8482,0.14,0.028,3.42,98143.0,8118726.1,0.815,0.847,0.811,0.819,4.4,8.36,1.01,5.02,64580.0,33563.0,760003.0,9.36,558390.0,6.88,201613.0,2.48,-677523.0,-8.35,-82480.0,-1.02,171.0,0.844,0.847,117446068.0,99476820,99476820,2024-09-26,2024-09-26 15:00:06+08:00
640,515150,一带一路ETF,1.18,1.1814,0.12,0.039,3.42,81610.0,9419691.0,1.14,1.182,1.14,1.141,3.68,1.37,0.53,-6.92,48263.0,33347.0,698612.0,7.42,-588161.0,-6.24,1286773.0,13.66,-519100.0,-5.51,-179513.0,-1.91,-17.0,1.179,1.18,597703200.0,705289776,705289776,2024-09-26,2024-09-26 15:00:42+08:00
641,560300,电信50ETF,1.09,1.0957,0.52,0.036,3.42,18235.0,1933152.0,1.07,1.09,1.054,1.054,3.42,9.21,2.65,2.04,8246.0,9989.0,68335.0,3.53,0.0,0.0,68335.0,3.53,-43600.0,-2.26,-24735.0,-1.28,-1.0,1.09,1.123,19803400.0,21585706,21585706,2024-09-26,2024-09-26 15:00:41+08:00
642,159755,电池ETF,0.547,0.5465,-0.09,0.018,3.4,2145651.0,114568374.9,0.528,0.547,0.526,0.529,3.97,4.32,1.48,0.76,1295358.0,850293.0,6777146.0,5.92,6157741.0,5.37,619405.0,0.54,-4739545.0,-4.14,-2037602.0,-1.78,-21776.0,0.547,0.548,4962646784.0,2714567791,2714567791,2024-09-26,2024-09-26 15:00:06+08:00
